"binomil","X","Y","scientificName"
"Phyciodes phaon",-293552.2,-1487545,"Phyciodes phaon"
"Phyciodes tharos",-293552.2,-1487545,"Phyciodes tharos"
"Poanes viator",-293552.2,-1487545,"Poanes viator"
"Polites vibex",-293552.2,-1487545,"Polites vibex"
"Polites vibex",-293552.2,-1487545,"Polites vibex"
"Polygonia interrogationis",-293552.2,-1487545,"Polygonia interrogationis"
"Polygonus leo",-293552.2,-1487545,"Polygonus leo"
"Pontia protodice",-293552.2,-1487545,"Pontia protodice"
"Prolibythea carinenta",-293552.2,-1487545,"Prolibythea carinenta"
"Pterourus glaucus",-293552.2,-1487545,"Pterourus glaucus"
"Pterourus glaucus",-293552.2,-1487545,"Pterourus glaucus"
"Pterourus multicaudata",-293552.2,-1487545,"Pterourus multicaudata"
"Pyrgus albescens",-293552.2,-1487545,"Pyrgus albescens"
"Pyrgus communis",-293552.2,-1487545,"Pyrgus communis"
"Pyrgus communis",-293552.2,-1487545,"Pyrgus communis"
"Pyrgus oileus",-293552.2,-1487545,"Pyrgus oileus"
"Pyrgus philetas",-293552.2,-1487545,"Pyrgus philetas"
"Pyrisitia lisa",-293552.2,-1487545,"Pyrisitia lisa"
"Pyrisitia nise",-293552.2,-1487545,"Pyrisitia nise"
"Pyrisitia nise",-293552.2,-1487545,"Pyrisitia nise"
"Pyrisitia proterpia",-293552.2,-1487545,"Pyrisitia proterpia"
"Pyrisitia proterpia",-293552.2,-1487545,"Pyrisitia proterpia"
"Satyrium calanus",-293552.2,-1487545,"Satyrium calanus"
"Satyrium favonius",-293552.2,-1487545,"Satyrium favonius"
"Siproeta stelenes",-293552.2,-1487545,"Siproeta stelenes"
"Stallingsia maculosus",-293552.2,-1487545,"Stallingsia maculosus"
"Staphylus ceos",-293552.2,-1487545,"Staphylus ceos"
"Staphylus ceos",-293552.2,-1487545,"Staphylus ceos"
"Staphylus mazans",-293552.2,-1487545,"Staphylus mazans"
"Strymon alea",-293552.2,-1487545,"Strymon alea"
"Strymon alea",-293552.2,-1487545,"Strymon alea"
"Strymon istapa",-293552.2,-1487545,"Strymon istapa"
"Strymon istapa",-293552.2,-1487545,"Strymon istapa"
"Strymon melinus",-293552.2,-1487545,"Strymon melinus"
"Strymon rufofusca",-293552.2,-1487545,"Strymon rufofusca"
"Synapte pecta",-293552.2,-1487545,"Synapte pecta"
"Systasea pulverulenta",-293552.2,-1487545,"Systasea pulverulenta"
"Systasea pulverulenta",-293552.2,-1487545,"Systasea pulverulenta"
"Systasea zampa",-293552.2,-1487545,"Systasea zampa"
"Texola elada",-293552.2,-1487545,"Texola elada"
"Thorybes pylades",-293552.2,-1487545,"Thorybes pylades"
"Timochares ruptifasciata",-293552.2,-1487545,"Timochares ruptifasciata"
"Urbanus dorantes",-293552.2,-1487545,"Urbanus dorantes"
"Urbanus procne",-293552.2,-1487545,"Urbanus procne"
"Urbanus proteus",-293552.2,-1487545,"Urbanus proteus"
"Urbanus teleus",-293552.2,-1487545,"Urbanus teleus"
"Vanessa atalanta",-293552.2,-1487545,"Vanessa atalanta"
"Vanessa cardui",-293552.2,-1487545,"Vanessa cardui"
"Vanessa virginiensis",-293552.2,-1487545,"Vanessa virginiensis"
"Vidius perigenes",-293552.2,-1487545,"Vidius perigenes"
"Wallengrenia otho",-293552.2,-1487545,"Wallengrenia otho"
"Wallengrenia otho",-293552.2,-1487545,"Wallengrenia otho"
"Xenophanes tryxus",-293552.2,-1487545,"Xenophanes tryxus"
"Zerene cesonia",-293552.2,-1487545,"Zerene cesonia"
"Zizula cyna",-293552.2,-1487545,"Zizula cyna"
"Abaeis nicippe",106447.8,-1487545,"Abaeis nicippe"
"Agraulis vanillae",106447.8,-1487545,"Agraulis vanillae"
"Amblyscirtes celia",106447.8,-1487545,"Amblyscirtes celia"
"Amblyscirtes nysa",106447.8,-1487545,"Amblyscirtes nysa"
"Anaea andria",106447.8,-1487545,"Anaea andria"
"Anartia jatrophae",106447.8,-1487545,"Anartia jatrophae"
"Ancyloxypha numitor",106447.8,-1487545,"Ancyloxypha numitor"
"Anthanassa texana",106447.8,-1487545,"Anthanassa texana"
"Anthanassa texana",106447.8,-1487545,"Anthanassa texana"
"Anthocharis midea",106447.8,-1487545,"Anthocharis midea"
"Ascia monuste",106447.8,-1487545,"Ascia monuste"
"Asterocampa celtis",106447.8,-1487545,"Asterocampa celtis"
"Asterocampa clyton",106447.8,-1487545,"Asterocampa clyton"
"Asterocampa leilia",106447.8,-1487545,"Asterocampa leilia"
"Atalopedes campestris",106447.8,-1487545,"Atalopedes campestris"
"Atlides halesus",106447.8,-1487545,"Atlides halesus"
"Battus philenor",106447.8,-1487545,"Battus philenor"
"Battus philenor",106447.8,-1487545,"Battus philenor"
"Battus polydamas",106447.8,-1487545,"Battus polydamas"
"Biblis hyperia",106447.8,-1487545,"Biblis hyperia"
"Brephidium exilis",106447.8,-1487545,"Brephidium exilis"
"Brephidium pseudofea",106447.8,-1487545,"Brephidium pseudofea"
"Brephidium pseudofea",106447.8,-1487545,"Brephidium pseudofea"
"Calephelis rawsoni",106447.8,-1487545,"Calephelis rawsoni"
"Calpodes ethlius",106447.8,-1487545,"Calpodes ethlius"
"Calycopis isobeon",106447.8,-1487545,"Calycopis isobeon"
"Calycopis isobeon",106447.8,-1487545,"Calycopis isobeon"
"Celotes nessus",106447.8,-1487545,"Celotes nessus"
"Chioides albofasciatus",106447.8,-1487545,"Chioides albofasciatus"
"Chlosyne janais",106447.8,-1487545,"Chlosyne janais"
"Chlosyne lacinia",106447.8,-1487545,"Chlosyne lacinia"
"Chlosyne lacinia",106447.8,-1487545,"Chlosyne lacinia"
"Chlosyne nycteis",106447.8,-1487545,"Chlosyne nycteis"
"Colias eurytheme",106447.8,-1487545,"Colias eurytheme"
"Copaeodes aurantiaca",106447.8,-1487545,"Copaeodes aurantiaca"
"Copaeodes minima",106447.8,-1487545,"Copaeodes minima"
"Cupido comyntas",106447.8,-1487545,"Cupido comyntas"
"Cupido comyntas",106447.8,-1487545,"Cupido comyntas"
"Cyllopsis gemma",106447.8,-1487545,"Cyllopsis gemma"
"Danaus gilippus",106447.8,-1487545,"Danaus gilippus"
"Danaus plexippus",106447.8,-1487545,"Danaus plexippus"
"Dryas iulia",106447.8,-1487545,"Dryas iulia"
"Eantis tamenund",106447.8,-1487545,"Eantis tamenund"
"Echinargus isola",106447.8,-1487545,"Echinargus isola"
"Epargyreus clarus",106447.8,-1487545,"Epargyreus clarus"
"Erynnis baptisiae",106447.8,-1487545,"Erynnis baptisiae"
"Erynnis funeralis",106447.8,-1487545,"Erynnis funeralis"
"Erynnis horatius",106447.8,-1487545,"Erynnis horatius"
"Erynnis juvenalis",106447.8,-1487545,"Erynnis juvenalis"
"Erynnis tristis",106447.8,-1487545,"Erynnis tristis"
"Euphyes bayensis",106447.8,-1487545,"Euphyes bayensis"
"Euphyes vestris",106447.8,-1487545,"Euphyes vestris"
"Euptoieta claudia",106447.8,-1487545,"Euptoieta claudia"
"Eurema mexicana",106447.8,-1487545,"Eurema mexicana"
"Feniseca tarquinius",106447.8,-1487545,"Feniseca tarquinius"
"Glutophrissa drusilla",106447.8,-1487545,"Glutophrissa drusilla"
"Heliconius charithonia",106447.8,-1487545,"Heliconius charithonia"
"Hemiargus hanno",106447.8,-1487545,"Hemiargus hanno"
"Heraclides cresphontes",106447.8,-1487545,"Heraclides cresphontes"
"Heraclides thersites",106447.8,-1487545,"Heraclides thersites"
"Hermeuptychia sosybius",106447.8,-1487545,"Hermeuptychia sosybius"
"Hylephila phyleus",106447.8,-1487545,"Hylephila phyleus"
"Junonia coenia",106447.8,-1487545,"Junonia coenia"
"Kricogonia lyside",106447.8,-1487545,"Kricogonia lyside"
"Kricogonia lyside",106447.8,-1487545,"Kricogonia lyside"
"Leptotes cassius",106447.8,-1487545,"Leptotes cassius"
"Leptotes marina",106447.8,-1487545,"Leptotes marina"
"Lerema accius",106447.8,-1487545,"Lerema accius"
"Lerodea eufala",106447.8,-1487545,"Lerodea eufala"
"Limenitis archippus",106447.8,-1487545,"Limenitis archippus"
"Megisto cymela",106447.8,-1487545,"Megisto cymela"
"Mestra dorcas",106447.8,-1487545,"Mestra dorcas"
"Nastra julia",106447.8,-1487545,"Nastra julia"
"Nastra lherminier",106447.8,-1487545,"Nastra lherminier"
"Nastra neamathla",106447.8,-1487545,"Nastra neamathla"
"Nathalis iole",106447.8,-1487545,"Nathalis iole"
"Panoquina ocola",106447.8,-1487545,"Panoquina ocola"
"Panoquina panoquinoides",106447.8,-1487545,"Panoquina panoquinoides"
"Panoquina panoquin",106447.8,-1487545,"Panoquina panoquin"
"Papilio polyxenes",106447.8,-1487545,"Papilio polyxenes"
"Parrhasius m-album",106447.8,-1487545,"Parrhasius m-album"
"Parrhasius m-album",106447.8,-1487545,"Parrhasius m-album"
"Phaeostrymon alcestis",106447.8,-1487545,"Phaeostrymon alcestis"
"Phoebis agarithe",106447.8,-1487545,"Phoebis agarithe"
"Phoebis philea",106447.8,-1487545,"Phoebis philea"
"Phoebis sennae",106447.8,-1487545,"Phoebis sennae"
"Pholisora catullus",106447.8,-1487545,"Pholisora catullus"
"Phyciodes graphica",106447.8,-1487545,"Phyciodes graphica"
"Phyciodes phaon",106447.8,-1487545,"Phyciodes phaon"
"Phyciodes tharos",106447.8,-1487545,"Phyciodes tharos"
"Pieris rapae",106447.8,-1487545,"Pieris rapae"
"Poanes viator",106447.8,-1487545,"Poanes viator"
"Polites vibex",106447.8,-1487545,"Polites vibex"
"Polygonia interrogationis",106447.8,-1487545,"Polygonia interrogationis"
"Pontia protodice",106447.8,-1487545,"Pontia protodice"
"Pontia protodice",106447.8,-1487545,"Pontia protodice"
"Prolibythea carinenta",106447.8,-1487545,"Prolibythea carinenta"
"Pterourus glaucus",106447.8,-1487545,"Pterourus glaucus"
"Pyrgus albescens",106447.8,-1487545,"Pyrgus albescens"
"Pyrgus communis",106447.8,-1487545,"Pyrgus communis"
"Pyrgus oileus",106447.8,-1487545,"Pyrgus oileus"
"Pyrisitia lisa",106447.8,-1487545,"Pyrisitia lisa"
"Satyrium calanus",106447.8,-1487545,"Satyrium calanus"
"Satyrium favonius",106447.8,-1487545,"Satyrium favonius"
"Satyrium liparops",106447.8,-1487545,"Satyrium liparops"
"Stallingsia maculosus",106447.8,-1487545,"Stallingsia maculosus"
"Staphylus mazans",106447.8,-1487545,"Staphylus mazans"
"Strymon istapa",106447.8,-1487545,"Strymon istapa"
"Strymon melinus",106447.8,-1487545,"Strymon melinus"
"Texola elada",106447.8,-1487545,"Texola elada"
"Thorybes bathyllus",106447.8,-1487545,"Thorybes bathyllus"
"Thorybes confusis",106447.8,-1487545,"Thorybes confusis"
"Thorybes pylades",106447.8,-1487545,"Thorybes pylades"
"Urbanus dorantes",106447.8,-1487545,"Urbanus dorantes"
"Urbanus proteus",106447.8,-1487545,"Urbanus proteus"
"Vanessa atalanta",106447.8,-1487545,"Vanessa atalanta"
"Vanessa cardui",106447.8,-1487545,"Vanessa cardui"
"Vanessa virginiensis",106447.8,-1487545,"Vanessa virginiensis"
"Wallengrenia otho",106447.8,-1487545,"Wallengrenia otho"
"Zerene cesonia",106447.8,-1487545,"Zerene cesonia"
"Abaeis nicippe",1306448,-1487545,"Abaeis nicippe"
"Agraulis vanillae",1306448,-1487545,"Agraulis vanillae"
"Amblyscirtes alternata",1306448,-1487545,"Amblyscirtes alternata"
"Anaea troglodyta",1306448,-1487545,"Anaea troglodyta"
"Anartia jatrophae",1306448,-1487545,"Anartia jatrophae"
"Anatrytone logan",1306448,-1487545,"Anatrytone logan"
"Ancyloxypha numitor",1306448,-1487545,"Ancyloxypha numitor"
"Anthanassa texana",1306448,-1487545,"Anthanassa texana"
"Aphrissa statira",1306448,-1487545,"Aphrissa statira"
"Asbolis capucinus",1306448,-1487545,"Asbolis capucinus"
"Asbolis capucinus",1306448,-1487545,"Asbolis capucinus"
"Ascia monuste",1306448,-1487545,"Ascia monuste"
"Ascia monuste",1306448,-1487545,"Ascia monuste"
"Asterocampa celtis",1306448,-1487545,"Asterocampa celtis"
"Asterocampa clyton",1306448,-1487545,"Asterocampa clyton"
"Asterocampa clyton",1306448,-1487545,"Asterocampa clyton"
"Atalopedes campestris",1306448,-1487545,"Atalopedes campestris"
"Atlides halesus",1306448,-1487545,"Atlides halesus"
"Atrytone arogos",1306448,-1487545,"Atrytone arogos"
"Atrytonopsis loammi",1306448,-1487545,"Atrytonopsis loammi"
"Battus philenor",1306448,-1487545,"Battus philenor"
"Battus philenor",1306448,-1487545,"Battus philenor"
"Battus polydamas",1306448,-1487545,"Battus polydamas"
"Battus polydamas",1306448,-1487545,"Battus polydamas"
"Brephidium pseudofea",1306448,-1487545,"Brephidium pseudofea"
"Calephelis virginiensis",1306448,-1487545,"Calephelis virginiensis"
"Callophrys henrici",1306448,-1487545,"Callophrys henrici"
"Calpodes ethlius",1306448,-1487545,"Calpodes ethlius"
"Calycopis cecrops",1306448,-1487545,"Calycopis cecrops"
"Chlorostrymon maesites",1306448,-1487545,"Chlorostrymon maesites"
"Colias eurytheme",1306448,-1487545,"Colias eurytheme"
"Copaeodes minima",1306448,-1487545,"Copaeodes minima"
"Cyllopsis gemma",1306448,-1487545,"Cyllopsis gemma"
"Cymaenes tripunctus",1306448,-1487545,"Cymaenes tripunctus"
"Cymaenes tripunctus",1306448,-1487545,"Cymaenes tripunctus"
"Danaus eresimus",1306448,-1487545,"Danaus eresimus"
"Danaus gilippus",1306448,-1487545,"Danaus gilippus"
"Danaus plexippus",1306448,-1487545,"Danaus plexippus"
"Dryas iulia",1306448,-1487545,"Dryas iulia"
"Electrostrymon angelia",1306448,-1487545,"Electrostrymon angelia"
"Electrostrymon angelia",1306448,-1487545,"Electrostrymon angelia"
"Epargyreus clarus",1306448,-1487545,"Epargyreus clarus"
"Ephyriades brunnea",1306448,-1487545,"Ephyriades brunnea"
"Erynnis brizo",1306448,-1487545,"Erynnis brizo"
"Erynnis horatius",1306448,-1487545,"Erynnis horatius"
"Erynnis juvenalis",1306448,-1487545,"Erynnis juvenalis"
"Erynnis zarucco",1306448,-1487545,"Erynnis zarucco"
"Eumaeus atala",1306448,-1487545,"Eumaeus atala"
"Eunica monima",1306448,-1487545,"Eunica monima"
"Eunica tatila",1306448,-1487545,"Eunica tatila"
"Euphyes arpa",1306448,-1487545,"Euphyes arpa"
"Euphyes berryi",1306448,-1487545,"Euphyes berryi"
"Euphyes pilatka",1306448,-1487545,"Euphyes pilatka"
"Euphyes vestris",1306448,-1487545,"Euphyes vestris"
"Euptoieta claudia",1306448,-1487545,"Euptoieta claudia"
"Eurema daira",1306448,-1487545,"Eurema daira"
"Eurytides marcellus",1306448,-1487545,"Eurytides marcellus"
"Glutophrissa drusilla",1306448,-1487545,"Glutophrissa drusilla"
"Heliconius charithonia",1306448,-1487545,"Heliconius charithonia"
"Hemiargus hanno",1306448,-1487545,"Hemiargus hanno"
"Hemiargus hanno",1306448,-1487545,"Hemiargus hanno"
"Heraclides andraemon",1306448,-1487545,"Heraclides andraemon"
"Heraclides aristodemus",1306448,-1487545,"Heraclides aristodemus"
"Heraclides cresphontes",1306448,-1487545,"Heraclides cresphontes"
"Heraclides thersites",1306448,-1487545,"Heraclides thersites"
"Hermeuptychia sosybius",1306448,-1487545,"Hermeuptychia sosybius"
"Hesperia attalus",1306448,-1487545,"Hesperia attalus"
"Hesperia meskei",1306448,-1487545,"Hesperia meskei"
"Hylephila phyleus",1306448,-1487545,"Hylephila phyleus"
"Junonia coenia",1306448,-1487545,"Junonia coenia"
"Junonia genoveva",1306448,-1487545,"Junonia genoveva"
"Leptotes cassius",1306448,-1487545,"Leptotes cassius"
"Leptotes cassius",1306448,-1487545,"Leptotes cassius"
"Lerema accius",1306448,-1487545,"Lerema accius"
"Lerodea eufala",1306448,-1487545,"Lerodea eufala"
"Lethe appalachia",1306448,-1487545,"Lethe appalachia"
"Lethe portlandia",1306448,-1487545,"Lethe portlandia"
"Limenitis archippus",1306448,-1487545,"Limenitis archippus"
"Limenitis arthemis",1306448,-1487545,"Limenitis arthemis"
"Marpesia petreus",1306448,-1487545,"Marpesia petreus"
"Megathymus cofaqui",1306448,-1487545,"Megathymus cofaqui"
"Megathymus yuccae",1306448,-1487545,"Megathymus yuccae"
"Megisto cymela",1306448,-1487545,"Megisto cymela"
"Ministrymon azia",1306448,-1487545,"Ministrymon azia"
"Nastra lherminier",1306448,-1487545,"Nastra lherminier"
"Nastra neamathla",1306448,-1487545,"Nastra neamathla"
"Nathalis iole",1306448,-1487545,"Nathalis iole"
"Neonympha areolatus",1306448,-1487545,"Neonympha areolatus"
"Neonympha helicta",1306448,-1487545,"Neonympha helicta"
"Oligoria maculata",1306448,-1487545,"Oligoria maculata"
"Oligoria maculata",1306448,-1487545,"Oligoria maculata"
"Panoquina ocola",1306448,-1487545,"Panoquina ocola"
"Panoquina panoquinoides",1306448,-1487545,"Panoquina panoquinoides"
"Panoquina panoquin",1306448,-1487545,"Panoquina panoquin"
"Papilio polyxenes",1306448,-1487545,"Papilio polyxenes"
"Parrhasius m-album",1306448,-1487545,"Parrhasius m-album"
"Parrhasius m-album",1306448,-1487545,"Parrhasius m-album"
"Phocides pigmalion",1306448,-1487545,"Phocides pigmalion"
"Phoebis agarithe",1306448,-1487545,"Phoebis agarithe"
"Phoebis agarithe",1306448,-1487545,"Phoebis agarithe"
"Phoebis philea",1306448,-1487545,"Phoebis philea"
"Phoebis philea",1306448,-1487545,"Phoebis philea"
"Phoebis sennae",1306448,-1487545,"Phoebis sennae"
"Pholisora catullus",1306448,-1487545,"Pholisora catullus"
"Phyciodes phaon",1306448,-1487545,"Phyciodes phaon"
"Phyciodes tharos",1306448,-1487545,"Phyciodes tharos"
"Pieris rapae",1306448,-1487545,"Pieris rapae"
"Poanes aaroni",1306448,-1487545,"Poanes aaroni"
"Poanes zabulon",1306448,-1487545,"Poanes zabulon"
"Polites baracoa",1306448,-1487545,"Polites baracoa"
"Polites baracoa",1306448,-1487545,"Polites baracoa"
"Polites themistocles",1306448,-1487545,"Polites themistocles"
"Polites vibex",1306448,-1487545,"Polites vibex"
"Polygonia interrogationis",1306448,-1487545,"Polygonia interrogationis"
"Polygonus leo",1306448,-1487545,"Polygonus leo"
"Pontia protodice",1306448,-1487545,"Pontia protodice"
"Problema byssus",1306448,-1487545,"Problema byssus"
"Prolibythea carinenta",1306448,-1487545,"Prolibythea carinenta"
"Pterourus glaucus",1306448,-1487545,"Pterourus glaucus"
"Pterourus glaucus",1306448,-1487545,"Pterourus glaucus"
"Pterourus troilus",1306448,-1487545,"Pterourus troilus"
"Pyrgus albescens",1306448,-1487545,"Pyrgus albescens"
"Pyrgus communis",1306448,-1487545,"Pyrgus communis"
"Pyrgus oileus",1306448,-1487545,"Pyrgus oileus"
"Pyrisitia lisa",1306448,-1487545,"Pyrisitia lisa"
"Pyrisitia nise",1306448,-1487545,"Pyrisitia nise"
"Satyrium calanus",1306448,-1487545,"Satyrium calanus"
"Satyrium favonius",1306448,-1487545,"Satyrium favonius"
"Staphylus hayhurstii",1306448,-1487545,"Staphylus hayhurstii"
"Strymon acis",1306448,-1487545,"Strymon acis"
"Strymon istapa",1306448,-1487545,"Strymon istapa"
"Strymon martialis",1306448,-1487545,"Strymon martialis"
"Strymon melinus",1306448,-1487545,"Strymon melinus"
"Thorybes bathyllus",1306448,-1487545,"Thorybes bathyllus"
"Thorybes confusis",1306448,-1487545,"Thorybes confusis"
"Thorybes pylades",1306448,-1487545,"Thorybes pylades"
"Urbanus dorantes",1306448,-1487545,"Urbanus dorantes"
"Urbanus proteus",1306448,-1487545,"Urbanus proteus"
"Vanessa atalanta",1306448,-1487545,"Vanessa atalanta"
"Vanessa cardui",1306448,-1487545,"Vanessa cardui"
"Vanessa virginiensis",1306448,-1487545,"Vanessa virginiensis"
"Wallengrenia egeremet",1306448,-1487545,"Wallengrenia egeremet"
"Wallengrenia otho",1306448,-1487545,"Wallengrenia otho"
"Zerene cesonia",1306448,-1487545,"Zerene cesonia"
"Abaeis nicippe",1706448,-1487545,"Abaeis nicippe"
"Agraulis vanillae",1706448,-1487545,"Agraulis vanillae"
"Anaea troglodyta",1706448,-1487545,"Anaea troglodyta"
"Anartia jatrophae",1706448,-1487545,"Anartia jatrophae"
"Anatrytone logan",1706448,-1487545,"Anatrytone logan"
"Ancyloxypha numitor",1706448,-1487545,"Ancyloxypha numitor"
"Aphrissa statira",1706448,-1487545,"Aphrissa statira"
"Asbolis capucinus",1706448,-1487545,"Asbolis capucinus"
"Asbolis capucinus",1706448,-1487545,"Asbolis capucinus"
"Ascia monuste",1706448,-1487545,"Ascia monuste"
"Asterocampa celtis",1706448,-1487545,"Asterocampa celtis"
"Asterocampa clyton",1706448,-1487545,"Asterocampa clyton"
"Atalopedes campestris",1706448,-1487545,"Atalopedes campestris"
"Atlides halesus",1706448,-1487545,"Atlides halesus"
"Atrytonopsis loammi",1706448,-1487545,"Atrytonopsis loammi"
"Atrytonopsis loammi",1706448,-1487545,"Atrytonopsis loammi"
"Battus philenor",1706448,-1487545,"Battus philenor"
"Battus philenor",1706448,-1487545,"Battus philenor"
"Battus polydamas",1706448,-1487545,"Battus polydamas"
"Brephidium pseudofea",1706448,-1487545,"Brephidium pseudofea"
"Calephelis virginiensis",1706448,-1487545,"Calephelis virginiensis"
"Callophrys henrici",1706448,-1487545,"Callophrys henrici"
"Calpodes ethlius",1706448,-1487545,"Calpodes ethlius"
"Calycopis cecrops",1706448,-1487545,"Calycopis cecrops"
"Chlorostrymon maesites",1706448,-1487545,"Chlorostrymon maesites"
"Colias eurytheme",1706448,-1487545,"Colias eurytheme"
"Copaeodes minima",1706448,-1487545,"Copaeodes minima"
"Cyclargus thomasi",1706448,-1487545,"Cyclargus thomasi"
"Cymaenes tripunctus",1706448,-1487545,"Cymaenes tripunctus"
"Cymaenes tripunctus",1706448,-1487545,"Cymaenes tripunctus"
"Danaus eresimus",1706448,-1487545,"Danaus eresimus"
"Danaus gilippus",1706448,-1487545,"Danaus gilippus"
"Danaus plexippus",1706448,-1487545,"Danaus plexippus"
"Dryas iulia",1706448,-1487545,"Dryas iulia"
"Electrostrymon angelia",1706448,-1487545,"Electrostrymon angelia"
"Electrostrymon angelia",1706448,-1487545,"Electrostrymon angelia"
"Epargyreus clarus",1706448,-1487545,"Epargyreus clarus"
"Epargyreus zestos",1706448,-1487545,"Epargyreus zestos"
"Ephyriades brunnea",1706448,-1487545,"Ephyriades brunnea"
"Erynnis horatius",1706448,-1487545,"Erynnis horatius"
"Erynnis zarucco",1706448,-1487545,"Erynnis zarucco"
"Eumaeus atala",1706448,-1487545,"Eumaeus atala"
"Eunica monima",1706448,-1487545,"Eunica monima"
