"binomil","X","Y","scientificName"
"Ipidecla miadora",-893552.181526246,-2487544.94051098,"Ipidecla miadora"
"Astraptes egregius",-893552.181526246,-2487544.94051098,"Astraptes egregius"
"Astraptes megalurus",-893552.181526246,-2487544.94051098,"Astraptes megalurus"
"Laothus erybathis",-893552.181526246,-2487544.94051098,"Laothus erybathis"
"Anthoptus insignis",-893552.181526246,-2487544.94051098,"Anthoptus insignis"
"Oarisma era",-893552.181526246,-2487544.94051098,"Oarisma era"
"Paramacera xicaque",-893552.181526246,-2487544.94051098,"Paramacera xicaque"
"Paratrytone raspa",-893552.181526246,-2487544.94051098,"Paratrytone raspa"
"Paratrytone kemneri",-893552.181526246,-2487544.94051098,"Paratrytone kemneri"
"Paratrytone omiltemensis",-893552.181526246,-2487544.94051098,"Paratrytone omiltemensis"
"Calpodes ethlius",-893552.181526246,-2487544.94051098,"Calpodes ethlius"
"Piruna cyclosticta",-893552.181526246,-2487544.94051098,"Piruna cyclosticta"
"Paratrytone rhexenor",-893552.181526246,-2487544.94051098,"Paratrytone rhexenor"
"Piruna ajijiciencis",-893552.181526246,-2487544.94051098,"Piruna ajijiciencis"
"Battus eracon",-893552.181526246,-2487544.94051098,"Battus eracon"
"Calephelis arizonensis",-893552.181526246,-2487544.94051098,"Calephelis arizonensis"
"Calephelis azteca",-893552.181526246,-2487544.94051098,"Calephelis azteca"
"Piruna gyrans",-893552.181526246,-2487544.94051098,"Piruna gyrans"
"Brangas neora",-893552.181526246,-2487544.94051098,"Brangas neora"
"Piruna purepecha",-893552.181526246,-2487544.94051098,"Piruna purepecha"
"Piruna microsticta",-893552.181526246,-2487544.94051098,"Piruna microsticta"
"Fountainea glycerium",-893552.181526246,-2487544.94051098,"Fountainea glycerium"
"Fountainea halice",-893552.181526246,-2487544.94051098,"Fountainea halice"
"Piruna penaea",-893552.181526246,-2487544.94051098,"Piruna penaea"
"Buzyges benito",-893552.181526246,-2487544.94051098,"Buzyges benito"
"Polygonia haroldii",-893552.181526246,-2487544.94051098,"Polygonia haroldii"
"Poanes monticola",-893552.181526246,-2487544.94051098,"Poanes monticola"
"Quasimellana agnesae",-893552.181526246,-2487544.94051098,"Quasimellana agnesae"
"Antigonus erosus",-893552.181526246,-2487544.94051098,"Antigonus erosus"
"Polites pupillus",-893552.181526246,-2487544.94051098,"Polites pupillus"
"Antigonus nearchus",-893552.181526246,-2487544.94051098,"Antigonus nearchus"
"Calephelis fulmen",-893552.181526246,-2487544.94051098,"Calephelis fulmen"
"Quasimellana mulleri",-893552.181526246,-2487544.94051098,"Quasimellana mulleri"
"Quasimellana siblinga",-893552.181526246,-2487544.94051098,"Quasimellana siblinga"
"Stallingsia smithi",-893552.181526246,-2487544.94051098,"Stallingsia smithi"
"Enantia mazai",-893552.181526246,-2487544.94051098,"Enantia mazai"
"Calephelis huasteca",-893552.181526246,-2487544.94051098,"Calephelis huasteca"
"Calephelis laverna",-893552.181526246,-2487544.94051098,"Calephelis laverna"
"Calephelis matheri",-893552.181526246,-2487544.94051098,"Calephelis matheri"
"Urbanus doryssus",-893552.181526246,-2487544.94051098,"Urbanus doryssus"
"Zischkaia pellonia",-893552.181526246,-2487544.94051098,"Zischkaia pellonia"
"Zestusa elwesi",-893552.181526246,-2487544.94051098,"Zestusa elwesi"
"Apodemia walkeri",-893552.181526246,-2487544.94051098,"Apodemia walkeri"
"Amblyscirtes exoteria",-893552.181526246,-2487544.94051098,"Amblyscirtes exoteria"
"Anatrytone mazai",-893552.181526246,-2487544.94051098,"Anatrytone mazai"
"Ancyloxypha arene",-893552.181526246,-2487544.94051098,"Ancyloxypha arene"
"Anetia thirza",-893552.181526246,-2487544.94051098,"Anetia thirza"
"Anteos clorinde",-893552.181526246,-2487544.94051098,"Anteos clorinde"
"Amblyscirtes patriciae",-893552.181526246,-2487544.94051098,"Amblyscirtes patriciae"
"Amblyscirtes tolteca",-893552.181526246,-2487544.94051098,"Amblyscirtes tolteca"
"Anaea aidea",-893552.181526246,-2487544.94051098,"Anaea aidea"
"Fountainea eurypyle",-893552.181526246,-2487544.94051098,"Fountainea eurypyle"
"Memphis forreri",-893552.181526246,-2487544.94051098,"Memphis forreri"
"Cymaenes odilia",-893552.181526246,-2487544.94051098,"Cymaenes odilia"
"Celaenorrhinus fritzgaertneri",-893552.181526246,-2487544.94051098,"Celaenorrhinus fritzgaertneri"
"Atalopedes campestris",-893552.181526246,-2487544.94051098,"Atalopedes campestris"
"Atarnes sallei",-893552.181526246,-2487544.94051098,"Atarnes sallei"
"Atlides carpasia",-893552.181526246,-2487544.94051098,"Atlides carpasia"
"Adelpha leucerioides",-893552.181526246,-2487544.94051098,"Adelpha leucerioides"
"Emesis tenedia",-893552.181526246,-2487544.94051098,"Emesis tenedia"
"Emesis vimena",-893552.181526246,-2487544.94051098,"Emesis vimena"
"Emesis vulpina",-893552.181526246,-2487544.94051098,"Emesis vulpina"
"Arcas cypria",-893552.181526246,-2487544.94051098,"Arcas cypria"
"Apodemia multiplaga",-893552.181526246,-2487544.94051098,"Apodemia multiplaga"
"Calephelis argyrodines",-893552.181526246,-2487544.94051098,"Calephelis argyrodines"
"Arteurotia tractipennis",-893552.181526246,-2487544.94051098,"Arteurotia tractipennis"
"Ascia monuste",-893552.181526246,-2487544.94051098,"Ascia monuste"
"Asterocampa celtis",-893552.181526246,-2487544.94051098,"Asterocampa celtis"
"Asterocampa idyja",-893552.181526246,-2487544.94051098,"Asterocampa idyja"
"Astraptes alardus",-893552.181526246,-2487544.94051098,"Astraptes alardus"
"Astraptes anaphus",-893552.181526246,-2487544.94051098,"Astraptes anaphus"
"Atlides gaumeri",-893552.181526246,-2487544.94051098,"Atlides gaumeri"
"Atlides halesus",-893552.181526246,-2487544.94051098,"Atlides halesus"
"Brevianta hyas",-893552.181526246,-2487544.94051098,"Brevianta hyas"
"Cabares potrillo",-893552.181526246,-2487544.94051098,"Cabares potrillo"
"Calephelis acapulcoensis",-893552.181526246,-2487544.94051098,"Calephelis acapulcoensis"
"Callimormus saturnus",-893552.181526246,-2487544.94051098,"Callimormus saturnus"
"Calydna sturnula",-893552.181526246,-2487544.94051098,"Calydna sturnula"
"Calydna venusta",-893552.181526246,-2487544.94051098,"Calydna venusta"
"Callophrys guatemalena",-893552.181526246,-2487544.94051098,"Callophrys guatemalena"
"Catasticta nimbice",-893552.181526246,-2487544.94051098,"Catasticta nimbice"
"Chalybs hassan",-893552.181526246,-2487544.94051098,"Chalybs hassan"
"Chioides catillus",-893552.181526246,-2487544.94051098,"Chioides catillus"
"Chioides zilpa",-893552.181526246,-2487544.94051098,"Chioides zilpa"
"Chiomara asychis",-893552.181526246,-2487544.94051098,"Chiomara asychis"
"Chiomara mithrax",-893552.181526246,-2487544.94051098,"Chiomara mithrax"
"Cynea irma",-893552.181526246,-2487544.94051098,"Cynea irma"
"Conga chydaea",-893552.181526246,-2487544.94051098,"Conga chydaea"
"Cissia pompilia",-893552.181526246,-2487544.94051098,"Cissia pompilia"
"Cobalopsis nero",-893552.181526246,-2487544.94051098,"Cobalopsis nero"
"Codatractus alcaeus",-893552.181526246,-2487544.94051098,"Codatractus alcaeus"
"Codatractus arizonensis",-893552.181526246,-2487544.94051098,"Codatractus arizonensis"
"Codatractus bryaxis",-893552.181526246,-2487544.94051098,"Codatractus bryaxis"
"Codatractus carlos",-893552.181526246,-2487544.94051098,"Codatractus carlos"
"Erynnis tristis",-893552.181526246,-2487544.94051098,"Erynnis tristis"
"Cupido comyntas",-893552.181526246,-2487544.94051098,"Cupido comyntas"
"Flaccilla aecas",-893552.181526246,-2487544.94051098,"Flaccilla aecas"
"Codatractus hyster",-893552.181526246,-2487544.94051098,"Codatractus hyster"
"Codatractus melon",-893552.181526246,-2487544.94051098,"Codatractus melon"
"Codatractus valeriana",-893552.181526246,-2487544.94051098,"Codatractus valeriana"
"Cogia caicus",-893552.181526246,-2487544.94051098,"Cogia caicus"
"Cogia cajeta",-893552.181526246,-2487544.94051098,"Cogia cajeta"
"Cogia calchas",-893552.181526246,-2487544.94051098,"Cogia calchas"
"Cogia hippalus",-893552.181526246,-2487544.94051098,"Cogia hippalus"
"Zerene cesonia",-893552.181526246,-2487544.94051098,"Zerene cesonia"
"Colias eurytheme",-893552.181526246,-2487544.94051098,"Colias eurytheme"
"Colobura dirce",-893552.181526246,-2487544.94051098,"Colobura dirce"
"Consul electra",-893552.181526246,-2487544.94051098,"Consul electra"
"Consul fabius",-893552.181526246,-2487544.94051098,"Consul fabius"
"Contrafacia ahola",-893552.181526246,-2487544.94051098,"Contrafacia ahola"
"Contrafacia bassania",-893552.181526246,-2487544.94051098,"Contrafacia bassania"
"Copaeodes aurantiaca",-893552.181526246,-2487544.94051098,"Copaeodes aurantiaca"
"Copaeodes minima",-893552.181526246,-2487544.94051098,"Copaeodes minima"
"Corticea corticea",-893552.181526246,-2487544.94051098,"Corticea corticea"
"Corticea similea",-893552.181526246,-2487544.94051098,"Corticea similea"
"Cyanophrys agricolor",-893552.181526246,-2487544.94051098,"Cyanophrys agricolor"
"Cyanophrys amyntor",-893552.181526246,-2487544.94051098,"Cyanophrys amyntor"
"Cyllopsis pertepida",-893552.181526246,-2487544.94051098,"Cyllopsis pertepida"
"Cyllopsis pyracmon",-893552.181526246,-2487544.94051098,"Cyllopsis pyracmon"
"Cyllopsis steinhauserorum",-893552.181526246,-2487544.94051098,"Cyllopsis steinhauserorum"
"Cyllopsis suivalenoides",-893552.181526246,-2487544.94051098,"Cyllopsis suivalenoides"
"Cyllopsis suivalens",-893552.181526246,-2487544.94051098,"Cyllopsis suivalens"
"Episcada salvinia",-893552.181526246,-2487544.94051098,"Episcada salvinia"
"Eprius veleda",-893552.181526246,-2487544.94051098,"Eprius veleda"
"Erora aura",-893552.181526246,-2487544.94051098,"Erora aura"
"Erora carla",-893552.181526246,-2487544.94051098,"Erora carla"
"Erora nitetis",-893552.181526246,-2487544.94051098,"Erora nitetis"
"Erora opisena",-893552.181526246,-2487544.94051098,"Erora opisena"
"Melete lycimnia",-893552.181526246,-2487544.94051098,"Melete lycimnia"
"Dircenna klugii",-893552.181526246,-2487544.94051098,"Dircenna klugii"
"Dismorphia amphione",-893552.181526246,-2487544.94051098,"Dismorphia amphione"
"Emesis mandana",-893552.181526246,-2487544.94051098,"Emesis mandana"
"Doxocopa laure",-893552.181526246,-2487544.94051098,"Doxocopa laure"
"Doxocopa pavon",-893552.181526246,-2487544.94051098,"Doxocopa pavon"
"Emesis saturata",-893552.181526246,-2487544.94051098,"Emesis saturata"
"Ganyra josephina",-893552.181526246,-2487544.94051098,"Ganyra josephina"
"Euptoieta claudia",-893552.181526246,-2487544.94051098,"Euptoieta claudia"
"Melinaea lilis",-893552.181526246,-2487544.94051098,"Melinaea lilis"
"Emesis zela",-893552.181526246,-2487544.94051098,"Emesis zela"
"Epargyreus exadeus",-893552.181526246,-2487544.94051098,"Epargyreus exadeus"
"Epargyreus socus",-893552.181526246,-2487544.94051098,"Epargyreus socus"
"Epargyreus spina",-893552.181526246,-2487544.94051098,"Epargyreus spina"
"Epargyreus spinosa",-893552.181526246,-2487544.94051098,"Epargyreus spinosa"
"Epiphile adrasta",-893552.181526246,-2487544.94051098,"Epiphile adrasta"
"Dynamine dyonis",-893552.181526246,-2487544.94051098,"Dynamine dyonis"
"Dynamine postverta",-893552.181526246,-2487544.94051098,"Dynamine postverta"
"Dynamine theseus",-893552.181526246,-2487544.94051098,"Dynamine theseus"
"Ebrietas anacreon",-893552.181526246,-2487544.94051098,"Ebrietas anacreon"
"Erynnis afranius",-893552.181526246,-2487544.94051098,"Erynnis afranius"
"Erynnis pacuvius",-893552.181526246,-2487544.94051098,"Erynnis pacuvius"
"Forsterinaria neonympha",-893552.181526246,-2487544.94051098,"Forsterinaria neonympha"
"Gindanes brontinus",-893552.181526246,-2487544.94051098,"Gindanes brontinus"
"Limenitis arthemis",-893552.181526246,-2487544.94051098,"Limenitis arthemis"
"Heraclides astyalus",-893552.181526246,-2487544.94051098,"Heraclides astyalus"
"Erynnis juvenalis",-893552.181526246,-2487544.94051098,"Erynnis juvenalis"
"Eueides isabella",-893552.181526246,-2487544.94051098,"Eueides isabella"
"Eumaeus childrenae",-893552.181526246,-2487544.94051098,"Eumaeus childrenae"
"Eumaeus toxea",-893552.181526246,-2487544.94051098,"Eumaeus toxea"
"Eunica alcmena",-893552.181526246,-2487544.94051098,"Eunica alcmena"
"Eunica caelina",-893552.181526246,-2487544.94051098,"Eunica caelina"
"Eunica malvina",-893552.181526246,-2487544.94051098,"Eunica malvina"
"Eunica monima",-893552.181526246,-2487544.94051098,"Eunica monima"
"Pyrisitia lisa",-893552.181526246,-2487544.94051098,"Pyrisitia lisa"
"Eurema mexicana",-893552.181526246,-2487544.94051098,"Eurema mexicana"
"Abaeis nicippe",-893552.181526246,-2487544.94051098,"Abaeis nicippe"
"Pyrisitia nise",-893552.181526246,-2487544.94051098,"Pyrisitia nise"
"Pyrisitia proterpia",-893552.181526246,-2487544.94051098,"Pyrisitia proterpia"
"Eurema salome",-893552.181526246,-2487544.94051098,"Eurema salome"
"Eurytides agesilaus",-893552.181526246,-2487544.94051098,"Eurytides agesilaus"
"Eurytides epidaus",-893552.181526246,-2487544.94051098,"Eurytides epidaus"
"Protesilaus macrosilaus",-893552.181526246,-2487544.94051098,"Protesilaus macrosilaus"
"Eurytides philolaus",-893552.181526246,-2487544.94051098,"Eurytides philolaus"
"Euselasia hieronymi",-893552.181526246,-2487544.94051098,"Euselasia hieronymi"
"Gyrocheilus patrobas",-893552.181526246,-2487544.94051098,"Gyrocheilus patrobas"
"Heliconius erato",-893552.181526246,-2487544.94051098,"Heliconius erato"
"Heliconius hortense",-893552.181526246,-2487544.94051098,"Heliconius hortense"
"Echinargus isola",-893552.181526246,-2487544.94051098,"Echinargus isola"
"Hermeuptychia sosybius",-893552.181526246,-2487544.94051098,"Hermeuptychia sosybius"
"Kricogonia lyside",-893552.181526246,-2487544.94051098,"Kricogonia lyside"
"Lamprospilus collucia",-893552.181526246,-2487544.94051098,"Lamprospilus collucia"
"Hesperia uncas",-893552.181526246,-2487544.94051098,"Hesperia uncas"
"Hesperocharis costaricensis",-893552.181526246,-2487544.94051098,"Hesperocharis costaricensis"
"Hesperocharis crocea",-893552.181526246,-2487544.94051098,"Hesperocharis crocea"
"Hesperocharis graphites",-893552.181526246,-2487544.94051098,"Hesperocharis graphites"
"Historis acheronta",-893552.181526246,-2487544.94051098,"Historis acheronta"
"Historis odius",-893552.181526246,-2487544.94051098,"Historis odius"
"Hylephila phyleus",-893552.181526246,-2487544.94051098,"Hylephila phyleus"
"Hypanartia dione",-893552.181526246,-2487544.94051098,"Hypanartia dione"
"Hypanartia godmanii",-893552.181526246,-2487544.94051098,"Hypanartia godmanii"
"Hypanartia lethe",-893552.181526246,-2487544.94051098,"Hypanartia lethe"
"Urbanus prodicus",-893552.181526246,-2487544.94051098,"Urbanus prodicus"
"Strymon cestri",-893552.181526246,-2487544.94051098,"Strymon cestri"
"Lieinix nemesis",-893552.181526246,-2487544.94051098,"Lieinix nemesis"
"Melanis cephise",-893552.181526246,-2487544.94051098,"Melanis cephise"
"Melanis pixe",-893552.181526246,-2487544.94051098,"Melanis pixe"
"Itaballia demophile",-893552.181526246,-2487544.94051098,"Itaballia demophile"
"Joanna joanna",-893552.181526246,-2487544.94051098,"Joanna joanna"
"Arzecla sethon",-893552.181526246,-2487544.94051098,"Arzecla sethon"
"Parrhasius polibetes",-893552.181526246,-2487544.94051098,"Parrhasius polibetes"
"Pedaliodes dejecta",-893552.181526246,-2487544.94051098,"Pedaliodes dejecta"
"Librita librita",-893552.181526246,-2487544.94051098,"Librita librita"
"Prolibythea carinenta",-893552.181526246,-2487544.94051098,"Prolibythea carinenta"
"Megisto rubricata",-893552.181526246,-2487544.94051098,"Megisto rubricata"
"Mnasicles hicetaon",-893552.181526246,-2487544.94051098,"Mnasicles hicetaon"
"Mnasilus allubita",-893552.181526246,-2487544.94051098,"Mnasilus allubita"
"Mnasitheus nitra",-893552.181526246,-2487544.94051098,"Mnasitheus nitra"
"Moeris striga",-893552.181526246,-2487544.94051098,"Moeris striga"
"Lieinix lala",-893552.181526246,-2487544.94051098,"Lieinix lala"
"Lycas argentea",-893552.181526246,-2487544.94051098,"Lycas argentea"
"Mesosemia lamachus",-893552.181526246,-2487544.94051098,"Mesosemia lamachus"
"Mestra dorcas",-893552.181526246,-2487544.94051098,"Mestra dorcas"
"Methionopsis ina",-893552.181526246,-2487544.94051098,"Methionopsis ina"
"Metron chrysogastra",-893552.181526246,-2487544.94051098,"Metron chrysogastra"
"Nascus phocus",-893552.181526246,-2487544.94051098,"Nascus phocus"
"Heraclides androgeus",-893552.181526246,-2487544.94051098,"Heraclides androgeus"
"Nicolaea velina",-893552.181526246,-2487544.94051098,"Nicolaea velina"
"Mimoides ilus",-893552.181526246,-2487544.94051098,"Mimoides ilus"
"Mimoides thymbraeus",-893552.181526246,-2487544.94051098,"Mimoides thymbraeus"
"Ministrymon azia",-893552.181526246,-2487544.94051098,"Ministrymon azia"
"Ministrymon clytie",-893552.181526246,-2487544.94051098,"Ministrymon clytie"
"Ministrymon leda",-893552.181526246,-2487544.94051098,"Ministrymon leda"
"Ministrymon phrutus",-893552.181526246,-2487544.94051098,"Ministrymon phrutus"
"Nastra julia",-893552.181526246,-2487544.94051098,"Nastra julia"
"Nastra neamathla",-893552.181526246,-2487544.94051098,"Nastra neamathla"
"Niconiades incomptus",-893552.181526246,-2487544.94051098,"Niconiades incomptus"
"Monca telata",-893552.181526246,-2487544.94051098,"Monca telata"
"Morpho polyphemus",-893552.181526246,-2487544.94051098,"Morpho polyphemus"
"Morys compta",-893552.181526246,-2487544.94051098,"Morys compta"
"Morys valerius",-893552.181526246,-2487544.94051098,"Morys valerius"
"Mucia zygia",-893552.181526246,-2487544.94051098,"Mucia zygia"
"Mylon lassia",-893552.181526246,-2487544.94051098,"Mylon lassia"
"Mylon maimon",-893552.181526246,-2487544.94051098,"Mylon maimon"
"Mylon pelopidas",-893552.181526246,-2487544.94051098,"Mylon pelopidas"
"Mylon salvia",-893552.181526246,-2487544.94051098,"Mylon salvia"
"Myscelia cyananthe",-893552.181526246,-2487544.94051098,"Myscelia cyananthe"
"Myscelia cyaniris",-893552.181526246,-2487544.94051098,"Myscelia cyaniris"
"Myscelia ethusa",-893552.181526246,-2487544.94051098,"Myscelia ethusa"
"Myscelus amystis",-893552.181526246,-2487544.94051098,"Myscelus amystis"
"Mysoria affinis",-893552.181526246,-2487544.94051098,"Mysoria affinis"
"Mysoria amra",-893552.181526246,-2487544.94051098,"Mysoria amra"
"Mysoria barcastus",-893552.181526246,-2487544.94051098,"Mysoria barcastus"
"Heraclides cresphontes",-893552.181526246,-2487544.94051098,"Heraclides cresphontes"
